id	name	description	cityId
139	悦榕大酒店	地址：昆明和平路186号（昆明）。联系电话：157-48164965 / 032-81337129。前台多语言服务，支持行李寄存。周边 500 米内即是商场与美食街。	C142
140	悦榕宾馆	地址：昆明解放路349号（昆明西）。联系电话：158-17941637。客房配备记忆棉床垫，保证舒适睡眠。酒店内有健身房和洗衣房，住客免费使用。	C142
141	桔子精品酒店	地址：昆明中心路59号（昆明西）。联系电话：012-74838791 / 058-24015246。提供高速 Wi‑Fi 及 24 小时热水。酒店内有健身房和洗衣房，住客免费使用。含自助早餐，菜品丰富。可手机自助入住，无接触开门。	C142
142	楠舍国际酒店	地址：昆明中心路205号（昆明西）。联系电话：157-69704199 / 133-94205257。客房配备记忆棉床垫，保证舒适睡眠。前台多语言服务，支持行李寄存。部分房型可俯瞰城市天际线。设有地下停车场与充电桩。	C142
143	柏栎大酒店	地址：拉萨建设路360号（拉萨）。联系电话：185-65899299。酒店内有健身房和洗衣房，住客免费使用。可手机自助入住，无接触开门。	C133
144	碧桂酒店	地址：拉萨迎宾大道86号（拉萨）。联系电话：189-22699978。距车站步行 5 分钟，交通便利。酒店内有健身房和洗衣房，住客免费使用。	C133
145	月光精品酒店	地址：拉萨中心路5号（拉萨）。联系电话：194-33432445 / 021-25616623。可手机自助入住，无接触开门。距车站步行 5 分钟，交通便利。	C133
146	悦榕度假酒店	地址：拉萨朝阳街119号（拉萨）。联系电话：131-29757151。可手机自助入住，无接触开门。提供高速 Wi‑Fi 及 24 小时热水。设有地下停车场与充电桩。	C133
147	雅致度假酒店	地址：兰州迎宾大道244号（兰州东）。联系电话：130-13105821。部分房型可俯瞰城市天际线。客房配备记忆棉床垫，保证舒适睡眠。	C034
148	桔子大酒店	地址：兰州人民大道235号（兰州东）。联系电话：152-72669175 / 045-82066070。含自助早餐，菜品丰富。酒店内有健身房和洗衣房，住客免费使用。距车站步行 5 分钟，交通便利。可手机自助入住，无接触开门。	C034
149	璞丽度假酒店	地址：兰州人民大道393号（兰州）。联系电话：180-88766276 / 043-28646095。距车站步行 5 分钟，交通便利。含自助早餐，菜品丰富。	C034
150	璞丽宾馆	地址：兰州迎宾大道260号（兰州）。联系电话：023-71210169 / 182-31583973。可手机自助入住，无接触开门。周边 500 米内即是商场与美食街。提供高速 Wi‑Fi 及 24 小时热水。前台多语言服务，支持行李寄存。	C034
151	璞丽国际酒店	地址：兰州和平路341号（兰州）。联系电话：198-22119968。距车站步行 5 分钟，交通便利。酒店内有健身房和洗衣房，住客免费使用。客房配备记忆棉床垫，保证舒适睡眠。	C034
152	悦榕酒店	地址：兰州朝阳街95号（兰州西）。联系电话：185-89964829。可手机自助入住，无接触开门。前台多语言服务，支持行李寄存。	C034
153	枫叶大酒店	地址：兰州中心路342号（兰州西）。联系电话：034-76420548 / 184-80176916。前台多语言服务，支持行李寄存。距车站步行 5 分钟，交通便利。可手机自助入住，无接触开门。设有地下停车场与充电桩。	C034
154	桔子国际酒店	地址：兰州中心路179号（兰州西）。联系电话：028-89353723。设有地下停车场与充电桩。可手机自助入住，无接触开门。距车站步行 5 分钟，交通便利。	C034
155	悦榕精品酒店	地址：南昌朝阳街376号（南昌）。联系电话：184-35613535。含自助早餐，菜品丰富。提供高速 Wi‑Fi 及 24 小时热水。前台多语言服务，支持行李寄存。	C046
156	花筑度假酒店	地址：南昌和平路348号（南昌）。联系电话：159-39335757。周边 500 米内即是商场与美食街。设有地下停车场与充电桩。	C046
157	月光度假酒店	地址：南昌和平路209号（南昌）。联系电话：187-79579228 / 011-42806653。距车站步行 5 分钟，交通便利。可手机自助入住，无接触开门。客房配备记忆棉床垫，保证舒适睡眠。	C046
158	璞丽大酒店	地址：南昌中心路347号（南昌）。联系电话：016-84910170 / 044-80097648。提供高速 Wi‑Fi 及 24 小时热水。前台多语言服务，支持行李寄存。可手机自助入住，无接触开门。设有地下停车场与充电桩。	C046
159	梅园精品酒店	地址：南京人民大道228号（南京）。联系电话：157-95791256 / 038-71162974。酒店内有健身房和洗衣房，住客免费使用。含自助早餐，菜品丰富。部分房型可俯瞰城市天际线。	C042
160	枫叶度假酒店	地址：南京中心路6号（南京）。联系电话：022-56220740 / 033-78291024。酒店内有健身房和洗衣房，住客免费使用。周边 500 米内即是商场与美食街。距车站步行 5 分钟，交通便利。含自助早餐，菜品丰富。	C042
161	柏栎大酒店	地址：南京迎宾大道366号（南京）。联系电话：155-53549351。酒店内有健身房和洗衣房，住客免费使用。前台多语言服务，支持行李寄存。周边 500 米内即是商场与美食街。可手机自助入住，无接触开门。	C042
162	璞丽大酒店	地址：南京朝阳街336号（南京）。联系电话：180-11473922。距车站步行 5 分钟，交通便利。含自助早餐，菜品丰富。部分房型可俯瞰城市天际线。	C042
163	悦榕酒店	地址：南京建设路195号（南京南）。联系电话：189-55633016。客房配备记忆棉床垫，保证舒适睡眠。部分房型可俯瞰城市天际线。	C042
164	丽枫国际酒店	地址：南京中心路39号（南京南）。联系电话：054-88770462。距车站步行 5 分钟，交通便利。周边 500 米内即是商场与美食街。	C042
165	梅园度假酒店	地址：南京中心路153号（南京南）。联系电话：133-94063765。设有地下停车场与充电桩。酒店内有健身房和洗衣房，住客免费使用。距车站步行 5 分钟，交通便利。	C042
166	梅园精品酒店	地址：南京朝阳街388号（南京南）。联系电话：150-24729500 / 028-78500960。部分房型可俯瞰城市天际线。酒店内有健身房和洗衣房，住客免费使用。	C042
167	月光精品酒店	地址：南宁解放路59号（南宁）。联系电话：047-45341851。设有地下停车场与充电桩。提供高速 Wi‑Fi 及 24 小时热水。可手机自助入住，无接触开门。	C044
168	碧桂度假酒店	地址：南宁中心路190号（南宁）。联系电话：180-37736672 / 013-50594232。酒店内有健身房和洗衣房，住客免费使用。客房配备记忆棉床垫，保证舒适睡眠。周边 500 米内即是商场与美食街。前台多语言服务，支持行李寄存。	C044
169	云栖精品酒店	地址：石家庄朝阳街301号（石家庄北）。联系电话：195-18254898。可手机自助入住，无接触开门。酒店内有健身房和洗衣房，住客免费使用。	C220
170	柏栎精品酒店	地址：石家庄建设路345号（石家庄北）。联系电话：048-60418876。设有地下停车场与充电桩。距车站步行 5 分钟，交通便利。酒店内有健身房和洗衣房，住客免费使用。	C220
171	桔子大酒店	地址：石家庄解放路386号（石家庄）。联系电话：181-32208891。酒店内有健身房和洗衣房，住客免费使用。部分房型可俯瞰城市天际线。	C220
172	沐兰精品酒店	地址：石家庄中心路185号（石家庄）。联系电话：131-19881618 / 196-69429142。部分房型可俯瞰城市天际线。提供高速 Wi‑Fi 及 24 小时热水。可手机自助入住，无接触开门。周边 500 米内即是商场与美食街。	C220
173	锦江精品酒店	地址：石家庄和平路37号（石家庄）。联系电话：019-62588342 / 180-37688146。可手机自助入住，无接触开门。提供高速 Wi‑Fi 及 24 小时热水。酒店内有健身房和洗衣房，住客免费使用。	C220
174	璞丽宾馆	地址：沈阳建设路43号（沈阳）。联系电话：029-71845473。部分房型可俯瞰城市天际线。客房配备记忆棉床垫，保证舒适睡眠。	C172
175	云栖国际酒店	地址：沈阳中心路185号（沈阳）。联系电话：131-63088449。提供高速 Wi‑Fi 及 24 小时热水。客房配备记忆棉床垫，保证舒适睡眠。设有地下停车场与充电桩。周边 500 米内即是商场与美食街。	C172
176	悦榕酒店	地址：沈阳建设路42号（沈阳）。联系电话：012-21954335 / 194-83563165。部分房型可俯瞰城市天际线。距车站步行 5 分钟，交通便利。	C172
177	璞丽酒店	地址：沈阳人民大道340号（沈阳北）。联系电话：043-45476367 / 052-75126718。含自助早餐，菜品丰富。距车站步行 5 分钟，交通便利。	C172
178	锦江大酒店	地址：沈阳中心路183号（沈阳北）。联系电话：180-25965766。提供高速 Wi‑Fi 及 24 小时热水。周边 500 米内即是商场与美食街。设有地下停车场与充电桩。可手机自助入住，无接触开门。	C172
179	柏栎酒店	地址：沈阳迎宾大道343号（沈阳东）。联系电话：183-78371524。距车站步行 5 分钟，交通便利。酒店内有健身房和洗衣房，住客免费使用。周边 500 米内即是商场与美食街。设有地下停车场与充电桩。	C172
180	桔子度假酒店	地址：沈阳和平路114号（沈阳东）。联系电话：023-64653068 / 057-59621526。距车站步行 5 分钟，交通便利。周边 500 米内即是商场与美食街。	C172
181	花筑度假酒店	地址：沈阳和平路109号（沈阳南）。联系电话：194-96548092 / 038-78456064。设有地下停车场与充电桩。提供高速 Wi‑Fi 及 24 小时热水。含自助早餐，菜品丰富。	C172
182	枫叶宾馆	地址：沈阳中心路347号（沈阳南）。联系电话：043-21888601 / 191-56619766。酒店内有健身房和洗衣房，住客免费使用。客房配备记忆棉床垫，保证舒适睡眠。周边 500 米内即是商场与美食街。	C172
183	梅园大酒店	地址：沈阳中心路249号（沈阳南）。联系电话：155-95287221 / 150-31588265。部分房型可俯瞰城市天际线。酒店内有健身房和洗衣房，住客免费使用。距车站步行 5 分钟，交通便利。可手机自助入住，无接触开门。	C172
184	楠舍国际酒店	地址：沈阳解放路294号（沈阳南）。联系电话：183-87230056 / 053-49492059。周边 500 米内即是商场与美食街。提供高速 Wi‑Fi 及 24 小时热水。	C172
185	柏曼精品酒店	地址：太原建设路114号（太原北）。联系电话：010-27009778。前台多语言服务，支持行李寄存。客房配备记忆棉床垫，保证舒适睡眠。	C083
186	柏曼酒店	地址：太原迎宾大道376号（太原北）。联系电话：154-63769718 / 193-85936670。设有地下停车场与充电桩。提供高速 Wi‑Fi 及 24 小时热水。酒店内有健身房和洗衣房，住客免费使用。含自助早餐，菜品丰富。	C083
187	柏栎酒店	地址：太原中心路266号（太原北）。联系电话：156-83100153 / 137-88952500。距车站步行 5 分钟，交通便利。周边 500 米内即是商场与美食街。设有地下停车场与充电桩。客房配备记忆棉床垫，保证舒适睡眠。	C083
